game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
84,KRILL,True,5,BASED,-----,5,5,LLM,CORNY,--Y--,5,5,CSS,GRILL,-GGGG,1.0,1.0,LLM,TRILL,-GGGG,1.0,1.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,5629,547,90.28246580209628,547,19,96.52650822669105,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,
85,SNIDE,True,5,GUESS,--YY-,5,5,LLM,TASER,--YY-,5,5,CSS,SPICY,G-G--,3.0,3.0,LLM,SEINE,G-GYG,2.0,2.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,5629,192,96.58909220110144,192,28,85.41666666666666,28,9,67.85714285714286,9,1,88.88888888888889,1,1,0.0,,,
86,LEWES,True,4,ROAST,---Y-,5,5,LLM,SPIEL,Y--GY,4,4,CSS,FLEES,-YYGG,3.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,384,93.17818440220287,384,9,97.65625,9,1,88.88888888888889,1,1,0.0,,,,,,
87,TAMER,True,4,FEARS,-YYY-,5,5,LLM,CATER,-GYGG,2,2,CSS,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,128,97.72606146740095,128,3,97.65625,3,2,33.33333333333333,2,1,50.0,,,,,,
88,COTTA,True,5,SHEDS,-----,5,5,LLM,LORNA,-G--G,3,3,CSS,POOJA,-G--G,3.0,3.0,LLM,COMMA,GG--G,2.0,2.0,CSS,COTTA,GGGGG,0.0,0.0,LLM,,,,,,5629,1214,78.43311422988097,1214,8,99.34102141680395,8,4,50.0,4,1,75.0,1,1,0.0,,,
89,CORBY,True,5,GRIDD,-Y---,5,5,LLM,SERRA,--G--,4,4,CSS,CORNY,GGG-G,1.0,1.0,LLM,CORKY,GGG-G,1.0,1.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,849,84.91739207674543,849,35,95.87750294464075,35,2,94.28571428571428,2,1,50.0,1,1,0.0,,,
90,POLIS,True,3,BALES,--G-G,3,3,LLM,KILLS,-YG-G,3,3,CSS,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,37,99.34268964292059,37,2,94.5945945945946,2,1,50.0,,,,,,,,,
91,ROXAS,True,4,LATER,-Y--Y,5,5,LLM,ARIAS,-Y-GG,3,3,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,188,96.66015278024516,188,2,98.93617021276596,2,1,50.0,1,1,0.0,,,,,,
92,RANCE,True,3,SHRIP,--Y--,5,5,LLM,ARDEN,YY-YY,5,4,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,551,90.21140522295256,551,3,99.45553539019963,3,1,66.66666666666666,,,,,,,,,
93,CARON,True,5,SPRIG,--G--,4,4,LLM,CAREY,GGG--,2,2,CSS,CARTS,GGG--,2.0,2.0,LLM,CAROL,GGGG-,1.0,1.0,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,5629,226,95.98507727837982,226,6,97.34513274336283,6,4,33.33333333333333,4,1,75.0,1,1,0.0,,,
94,SURYA,True,4,BASED,-YY--,5,5,LLM,SLATS,G-Y--,4,4,CSS,SPRAY,G-GYY,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,255,95.46988807958785,255,20,92.15686274509804,20,2,90.0,2,1,50.0,,,,,,
95,AGGIE,True,3,SABER,-Y-Y-,5,5,LLM,NEALE,--Y-G,4,4,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,163,97.10428139989341,163,5,96.93251533742331,5,1,80.0,,,,,,,,,
96,CAUSA,True,6,SORRY,Y----,5,5,LLM,MEATS,--Y-Y,5,4,CSS,NASAL,-GYY-,4.0,3.0,LLM,HAUSA,-GGGG,1.0,1.0,CSS,CAUSE,GGGG-,1.0,1.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,5629,716,87.28015633327412,716,24,96.64804469273743,24,3,87.5,3,1,66.66666666666666,1,1,0.0,1,1,0.0
97,BAMBA,True,4,PARIS,-G---,4,4,LLM,CAMEL,-GG--,3,3,CSS,JAMMU,-GG--,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,313,94.4395096820039,313,13,95.84664536741214,13,4,69.23076923076923,4,1,75.0,,,,,,
98,MAYNE,True,3,CARES,-G-Y-,4,4,LLM,LAINE,-G-GG,2,2,CSS,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,62,98.89856102327234,62,5,91.93548387096774,5,1,80.0,,,,,,,,,
99,BOGGS,True,5,SLADE,Y----,5,5,LLM,RIOTS,--Y-G,4,4,CSS,MACKS,----G,4.0,4.0,LLM,BOGUS,GGG-G,1.0,1.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,5629,309,94.51057026114763,309,21,93.20388349514563,21,8,61.904761904761905,8,1,87.5,1,1,0.0,,,
100,FINNS,True,6,GUESS,----G,4,4,LLM,RANTS,--G-G,3,3,CSS,BINDS,-GG-G,2.0,2.0,LLM,KINKS,-GG-G,2.0,2.0,CSS,MINES,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,5629,393,93.01829809912951,393,15,96.18320610687023,15,6,60.0,6,2,66.66666666666666,2,1,50.0,1,1,0.0
