game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
82,DALLY,True,6,BASED,-G--Y,4,4,LLM,DADDY,GG--G,2,2,CSS,DAFFY,GG--G,2.0,2.0,LLM,DAIRY,GG--G,2.0,2.0,CSS,DANNY,GG--G,2.0,2.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,5629,67,98.80973529934269,67,6,91.04477611940298,6,5,16.666666666666664,5,2,60.0,2,1,50.0,1,1,0.0
83,INIGO,True,4,GUESS,Y----,5,5,LLM,ZHANG,---YY,5,5,CSS,INGOS,GGYY-,3.0,2.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,135,97.60170545389944,135,10,92.5925925925926,10,1,90.0,1,1,0.0,,,,,,
84,KRILL,True,5,AFTER,----Y,5,5,LLM,MOURN,---Y-,5,5,CSS,RISKS,YY-Y-,5.0,4.0,LLM,BRICK,-GG-Y,3.0,3.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,5629,268,95.23894119737076,268,38,85.82089552238806,38,4,89.47368421052632,4,1,75.0,1,1,0.0,,,
85,SNIDE,True,6,GUESS,--YY-,5,5,LLM,CASTE,--Y-G,4,4,CSS,SPIRE,G-G-G,2.0,2.0,LLM,SMILE,G-G-G,2.0,2.0,CSS,SHINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,5629,192,96.58909220110144,192,30,84.375,30,8,73.33333333333333,8,5,37.5,5,1,80.0,1,1,0.0
86,LEWES,True,5,GUESS,--Y-G,4,4,LLM,HARES,---GG,3,3,CSS,MOVES,---GG,3.0,3.0,LLM,NILES,--YGG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,5629,302,94.63492627464913,302,85,71.8543046357616,85,33,61.1764705882353,33,1,96.96969696969697,1,1,0.0,,,
87,TAMER,True,5,LUCKY,-----,5,5,LLM,RAINE,YG--Y,4,4,CSS,WATER,-GYGG,2.0,2.0,LLM,TASER,GG-GG,1.0,1.0,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,5629,2236,60.27713625866051,2236,39,98.25581395348837,39,3,92.3076923076923,3,2,33.33333333333333,2,1,50.0,,,
88,COTTA,True,4,BASED,-Y---,5,5,LLM,AURAL,Y----,5,5,CSS,GUESS,-----,5.0,5.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,419,92.55640433469533,419,61,85.44152744630071,61,42,31.147540983606557,42,1,97.61904761904762,,,,,,
89,CORBY,True,4,GUESS,-----,5,5,LLM,TIDAL,-----,5,5,CSS,BROWN,YYY--,5.0,5.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,80,93.7007874015748,80,2,97.5,2,1,50.0,,,,,,
90,POLIS,True,4,BASED,--Y--,5,5,LLM,SILKY,YYG--,4,4,CSS,TULSI,--GYY,4.0,4.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,479,91.49049564753953,479,2,99.58246346555325,2,1,50.0,1,1,0.0,,,,,,
91,ROXAS,True,5,BASED,-YY--,5,5,LLM,TRASK,-YYY-,5,4,CSS,SONAR,YG-GY,3.0,3.0,LLM,ROJAS,GG-GG,1.0,1.0,CSS,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,5629,255,95.46988807958785,255,12,95.29411764705881,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
92,RANCE,True,4,GUESS,--Y--,5,5,LLM,MINER,--GYY,4,4,CSS,RENAL,GYGY-,3.0,3.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,4,99.64317573595004,4,1,75.0,1,1,0.0,,,,,,
93,CARON,True,3,CHOSE,G-Y--,4,4,LLM,CORBY,GYG--,3,3,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,44,99.21833362941908,44,4,90.9090909090909,4,1,75.0,,,,,,,,,
94,SURYA,True,4,AFTER,Y---Y,5,5,LLM,CARGO,-YG--,4,4,CSS,MURAD,-GGY-,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,306,94.56386569550543,306,17,94.44444444444444,17,4,76.47058823529412,4,1,75.0,,,,,,
95,AGGIE,True,4,CHOSE,----G,4,4,LLM,GRATE,Y-Y-G,4,4,CSS,LANGE,-Y-YG,4.0,3.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,282,94.99022917036774,282,12,95.74468085106383,12,1,91.66666666666666,1,1,0.0,,,,,,
96,CAUSA,True,4,GUESS,-Y-G-,4,4,LLM,BLUSH,--GG-,3,3,CSS,TRUST,--GG-,3.0,3.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,13,99.76905311778292,13,4,69.23076923076923,4,1,75.0,1,1,0.0,,,,,,
97,BAMBA,True,5,GUESS,-----,5,5,LLM,BARON,GG---,3,3,CSS,BALMY,GG-Y-,3.0,3.0,LLM,BAMBI,GGGG-,1.0,1.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,11,99.13385826771653,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
98,MAYNE,False,6,GIVEN,---YY,5,5,LLM,RENÉE,--Y-G,4,4,CSS,SCONE,---GG,3.0,3.0,LLM,DUANE,--YGG,3.0,3.0,CSS,HAYNE,-GGGG,1.0,1.0,LLM,WAYNE,-GGGG,1.0,1.0,CSS,5629,189,96.64238763545923,189,30,84.12698412698413,30,9,70.0,9,6,33.33333333333333,6,5,16.666666666666664,5,4,20.0
99,BOGGS,True,6,BASED,G-Y--,4,4,LLM,BLOWS,G-Y-G,3,3,CSS,BONUS,GG--G,2.0,2.0,LLM,BOMBS,GG--G,2.0,2.0,CSS,BORIS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,5629,39,99.30715935334872,39,6,84.61538461538461,6,3,50.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
100,FINNS,True,6,GUESS,----G,4,4,LLM,POLIS,---YG,4,4,CSS,HINTS,-GG-G,2.0,2.0,LLM,MINAS,-GG-G,2.0,2.0,CSS,FINDS,GGG-G,1.0,1.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,5629,393,93.01829809912951,393,51,87.02290076335878,51,10,80.3921568627451,10,8,20.0,8,1,87.5,1,1,0.0
