game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
83,INIGO,True,4,SHIPS,--G--,4,4,LLM,REIKI,--G-Y,4,4,CSS,BASED,-----,5.0,5.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,233,95.86072126487831,233,6,97.42489270386267,6,2,66.66666666666666,2,1,50.0,,,,,,
84,KRILL,True,6,AISLE,-Y-G-,4,4,LLM,GRILL,-GGGG,1,1,CSS,TRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,DRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,5629,18,99.68022739385326,18,4,77.77777777777779,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
85,SNIDE,True,4,SCRUB,G----,4,4,LLM,STOLE,G---G,3,3,CSS,SHINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,380,93.2492449813466,380,24,93.6842105263158,24,2,91.66666666666666,2,1,50.0,,,,,,
86,LEWES,True,5,RAISE,---YY,5,5,LLM,SCENT,Y-Y--,5,5,CSS,POSEY,--YG-,4.0,4.0,LLM,BLUES,-Y-GG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,5629,256,95.45212293480192,256,80,68.75,80,10,87.5,10,1,90.0,1,1,0.0,,,
87,TAMER,True,6,REALS,YYY--,5,5,LLM,IRENA,-YY-Y,5,5,CSS,CARES,-GYG-,3.0,3.0,LLM,EAGER,-G-GG,2.0,2.0,CSS,HATER,-GYGG,2.0,2.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,5629,120,97.8681826256884,120,75,37.5,75,30,60.0,30,25,16.666666666666664,25,3,88.0,3,1,66.66666666666666
88,COTTA,True,4,GUESS,-----,5,5,LLM,DOLAN,-G-Y-,4,4,CSS,AORTA,-G-GG,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,20,98.4251968503937,20,1,95.0,1,1,0.0,,,,,,
89,CORBY,True,5,SHEDS,-----,5,5,LLM,GROIN,-YY--,5,5,CSS,COLOR,GG--Y,3.0,3.0,LLM,COBRA,GGYY-,3.0,3.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,1214,78.43311422988097,1214,65,94.64579901153213,65,5,92.3076923076923,5,1,80.0,1,1,0.0,,,
90,POLIS,True,2,POSES,GG--G,2,2,LLM,POLIS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,11,99.80458340735477,11,1,90.9090909090909,,,,,,,,,,,,
91,ROXAS,True,6,WORDS,-GY-G,3,3,LLM,ROLES,GG--G,2,2,CSS,ROARS,GGY-G,2.0,2.0,LLM,ROJAS,GG-GG,1.0,1.0,CSS,ROXES,GGG-G,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,5629,25,99.55587138035175,25,8,68.0,8,2,75.0,2,1,50.0,1,1,0.0,1,1,0.0
92,RANCE,True,4,ASHEN,Y--YY,5,4,LLM,IRENA,-YYYY,5,4,CSS,RANGE,GGG-G,1.0,1.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,56,99.00515189198792,56,3,94.64285714285714,3,1,66.66666666666666,1,1,0.0,,,,,,
93,CARON,True,4,ARISE,YY---,5,4,LLM,COBRA,GY-YY,4,4,CSS,CARGO,GGG-Y,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,185,96.71344821460295,185,4,97.83783783783784,4,2,50.0,2,1,50.0,,,,,,
94,SURYA,True,6,GIVEN,-----,5,5,LLM,TRACK,-YY--,5,5,CSS,RALPH,YY---,5.0,5.0,LLM,BURSA,-GGYG,2.0,2.0,CSS,SYRUP,GYGY-,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,5629,1299,76.92307692307693,1299,93,92.8406466512702,93,11,88.17204301075269,11,1,90.9090909090909,1,1,0.0,1,1,0.0
95,AGGIE,True,4,AURAL,G----,4,4,LLM,ANSON,G----,4,4,CSS,AFFIX,G--G-,3.0,3.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,90,98.4011369692663,90,22,75.55555555555556,22,5,77.27272727272727,5,1,80.0,,,,,,
96,CAUSA,True,4,SHEDS,Y----,5,5,LLM,CASIO,GGY--,3,3,CSS,CAUSE,GGGG-,1.0,1.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,148,97.37075857168236,148,1,99.32432432432432,1,1,0.0,1,1,0.0,,,,,,
97,BAMBA,False,6,GUESS,-----,5,5,LLM,CYRIL,-----,5,5,CSS,AHHHH,Y----,5.0,5.0,LLM,JAKOB,-G--Y,4.0,4.0,CSS,BANDA,GG--G,2.0,2.0,LLM,BAFTA,GG--G,2.0,2.0,CSS,5629,1270,77.43826612186889,1270,121,90.4724409448819,121,63,47.93388429752066,63,5,92.06349206349206,5,2,60.0,2,1,50.0
98,MAYNE,False,6,TRUST,-----,5,5,LLM,AIKEN,Y--YY,5,4,CSS,LANCE,-GY-G,3.0,3.0,LLM,PAYNE,-GGGG,1.0,1.0,CSS,WAYNE,-GGGG,1.0,1.0,LLM,JAYNE,-GGGG,1.0,1.0,CSS,5629,1372,75.62622135370404,1372,27,98.03206997084548,27,6,77.77777777777779,6,4,33.33333333333333,4,3,25.0,3,2,33.33333333333333
99,BOGGS,True,3,GUESS,Y---G,4,4,LLM,BLOGS,G-YGG,2,2,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,28,99.50257594599397,28,1,96.42857142857143,1,1,0.0,,,,,,,,,
100,FINNS,True,5,EARNS,---GG,3,3,LLM,ICONS,Y--GG,3,3,CSS,SPINS,--YGG,3.0,3.0,LLM,KILNS,-G-GG,2.0,2.0,CSS,FINNS,GGGGG,0.0,0.0,LLM,,,,,,5629,25,99.55587138035175,25,8,68.0,8,2,75.0,2,1,50.0,1,1,0.0,,,
