game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
84,KRILL,True,5,CRANE,-G---,4,4,LLM,FRUIT,-G-Y-,4,4,CSS,GRIDS,-GG--,3.0,3.0,LLM,PRIVY,-GG--,3.0,3.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,5629,93,98.34784153490851,93,15,83.87096774193549,15,5,66.66666666666666,5,2,60.0,2,1,50.0,,,
85,SNIDE,True,4,CRANE,---YG,4,4,LLM,NOISE,Y-GYG,3,3,CSS,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,30,99.4670456564221,30,2,93.33333333333333,2,1,50.0,1,1,0.0,,,,,,
86,LEWES,True,5,CRANE,----Y,5,5,LLM,DEMOS,-G--G,3,3,CSS,HELPS,-GY-G,3.0,3.0,LLM,LEWIS,GGG-G,1.0,1.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.77473796411441,463,45,90.28077753779698,45,7,84.44444444444444,7,1,85.71428571428571,1,1,0.0,,,
87,TAMER,True,6,CRANE,-YY-Y,5,4,LLM,DARED,-GYG-,3,3,CSS,WAFER,-G-GG,2.0,2.0,LLM,MAYER,YG-GG,2.0,2.0,CSS,HAMER,-GGGG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,5629,125,97.77935690175875,125,49,60.8,49,35,28.57142857142857,35,3,91.42857142857143,3,2,33.33333333333333,2,1,50.0
88,COTTA,True,3,CRANE,G-Y--,4,4,LLM,CATCH,GYG--,3,3,CSS,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,33,99.41375022206431,33,1,96.96969696969697,1,1,0.0,,,,,,,,,
89,CORBY,True,5,CRANE,GY---,4,4,LLM,CORKS,GGG--,2,2,CSS,CORGI,GGG--,2.0,2.0,LLM,CORFU,GGG--,2.0,2.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,25,99.55587138035175,25,3,88.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
90,POLIS,True,4,CRANE,-----,5,5,LLM,WHIGS,--Y-G,4,4,CSS,TILTS,-YG-G,3.0,3.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,31,94.25925925925925,31,2,93.54838709677419,2,1,50.0,,,,,,
91,ROXAS,True,3,CRANE,-YY--,5,5,LLM,SPRAY,Y-YG-,4,4,CSS,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,227,95.96731213359388,227,3,98.6784140969163,3,1,66.66666666666666,,,,,,,,,
92,RANCE,True,2,CRANE,YYYYG,4,2,LLM,RANCE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
93,CARON,True,2,CRANE,GYYY-,4,3,LLM,CARON,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,2,99.96446971042813,2,1,50.0,,,,,,,,,,,,
94,SURYA,True,6,CRANE,-YY--,5,5,LLM,MARÍA,--G-G,3,3,CSS,FORZA,--G-G,3.0,3.0,LLM,DURGA,-GG-G,2.0,2.0,CSS,BURQA,-GG-G,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,5629,227,95.96731213359388,227,10,95.59471365638767,10,6,40.0,6,4,33.33333333333333,4,1,75.0,1,1,0.0
95,AGGIE,True,5,CRANE,--Y-G,4,4,LLM,LAPSE,-Y--G,4,4,CSS,ABIDE,G-Y-G,3.0,3.0,LLM,AIMEE,GY--G,3.0,3.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,5629,78,98.61431870669746,78,10,87.17948717948718,10,2,80.0,2,1,50.0,1,1,0.0,,,
96,CAUSA,True,4,CRANE,G-Y--,4,4,LLM,COMMA,G---G,3,3,CSS,CHULA,G-G-G,2.0,2.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,33,99.41375022206431,33,6,81.81818181818183,6,1,83.33333333333334,1,1,0.0,,,,,,
97,BAMBA,True,6,CRANE,--Y--,5,5,LLM,SAMMY,-GG--,3,3,CSS,KAMAL,-GGY-,3.0,3.0,LLM,HAMZA,-GG-G,2.0,2.0,CSS,TAMPA,-GG-G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,5629,448,92.04121513590336,448,12,97.32142857142857,12,3,75.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
98,MAYNE,True,3,CRANE,--YGG,3,3,LLM,AMINE,YY-GG,3,3,CSS,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,15,99.73352282821105,15,1,93.33333333333333,1,1,0.0,,,,,,,,,
99,BOGGS,True,4,CRANE,-----,5,5,LLM,WIGHT,--G--,4,4,CSS,BOGUS,GGG-G,1.0,1.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,11,97.96296296296296,11,1,90.9090909090909,1,1,0.0,,,,,,
100,FINNS,True,4,CRANE,---G-,4,4,LLM,QUINN,--YGY,4,3,CSS,VINNY,-GGG-,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,104,98.15242494226328,104,3,97.11538461538461,3,1,66.66666666666666,1,1,0.0,,,,,,
