game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
87,TAMER,True,3,OATES,-GYG-,3,3,LLM,TAMED,GGGG-,1,1,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,1,1,0.0,,,,,,,,,
88,COTTA,True,4,ELISA,----G,4,4,LLM,QUOTA,--YGG,3,3,CSS,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,138,97.54841001954166,138,5,96.37681159420289,5,1,80.0,1,1,0.0,,,,,,
89,CORBY,True,5,MEARS,---Y-,5,5,LLM,TUDOR,---YY,5,5,CSS,GROWN,-YY--,5.0,5.0,LLM,PIRLO,--G-Y,4.0,4.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,206,96.34038017409841,206,45,78.15533980582524,45,10,77.77777777777779,10,2,80.0,2,1,50.0,,,
90,POLIS,False,6,RATES,----G,4,4,LLM,BLOBS,-YY-G,4,4,CSS,FOULS,-G-YG,3.0,3.0,LLM,SOLOS,-GG-G,2.0,2.0,CSS,HOLDS,-GG-G,2.0,2.0,LLM,YOLKS,-GG-G,2.0,2.0,CSS,5629,229,95.93178184402203,229,27,88.20960698689956,27,12,55.55555555555556,12,6,50.0,6,2,66.66666666666666,2,1,50.0
91,ROXAS,True,4,ARIES,YY--G,4,4,LLM,RANTS,GY--G,3,3,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,40,99.2893942085628,40,4,90.0,4,1,75.0,1,1,0.0,,,,,,
92,RANCE,True,3,NEARS,YYYY-,5,5,LLM,RANGE,GGG-G,1,1,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
93,CARON,True,4,ARIES,YY---,5,4,LLM,TABOR,-G-GY,3,3,CSS,CAROL,GGGG-,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,185,96.71344821460295,185,6,96.75675675675676,6,1,83.33333333333334,1,1,0.0,,,,,,
94,SURYA,True,4,RAISE,YY-Y-,5,5,LLM,STARK,G-YY-,4,4,CSS,SOLAR,G--YY,4.0,4.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,64,98.86303073370047,64,6,90.625,6,1,83.33333333333334,1,1,0.0,,,,,,
95,AGGIE,True,6,ASTER,G--Y-,4,4,LLM,AWAKE,G---G,3,3,CSS,ALINE,G-Y-G,3.0,3.0,LLM,ADDIE,G--GG,2.0,2.0,CSS,ABBIE,G--GG,2.0,2.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,5629,37,99.34268964292059,37,24,35.13513513513514,24,3,87.5,3,2,33.33333333333333,2,1,50.0,1,1,0.0
96,CAUSA,True,3,EARNS,-G--Y,4,4,LLM,CASIO,GGY--,3,3,CSS,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,62,98.89856102327234,62,1,98.38709677419355,1,1,0.0,,,,,,,,,
97,BAMBA,True,5,OATES,-G---,4,4,LLM,DAILY,-G---,4,4,CSS,MAHAN,YG-Y-,4.0,4.0,LLM,GAMMA,-GG-G,2.0,2.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,5629,278,95.06128974951146,278,74,73.38129496402878,74,4,94.5945945945946,4,1,75.0,1,1,0.0,,,
98,MAYNE,True,4,RAISE,-G--G,3,3,LLM,LANGE,-GY-G,3,3,CSS,HAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,53,99.05844732634571,53,6,88.67924528301887,6,4,33.33333333333333,4,1,75.0,,,,,,
99,BOGGS,True,5,SIENA,Y----,5,5,LLM,YOLKS,-G--G,3,3,CSS,TOMBS,-G-YG,3.0,3.0,LLM,BOGUS,GGG-G,1.0,1.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,5629,249,95.57647894830343,249,62,75.1004016064257,62,2,96.7741935483871,2,1,50.0,1,1,0.0,,,
100,FINNS,True,5,NEARS,Y---G,4,4,LLM,KNOTS,-Y--G,4,4,CSS,LUNGS,--G-G,3.0,3.0,LLM,BINDS,-GG-G,2.0,2.0,CSS,FINNS,GGGGG,0.0,0.0,LLM,,,,,,5629,75,98.66761414105525,75,22,70.66666666666667,22,7,68.18181818181817,7,2,71.42857142857143,2,1,50.0,,,
