game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,ARORA,--Y--,5,5,CSS,PIVOT,-Y-Y-,5.0,4.0,LLM,INDIO,GG-YG,2.0,2.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,44,84.82758620689656,44,3,93.18181818181817,3,1,66.66666666666666,1,1,0.0,,,
84,KRILL,True,4,THINK,--G-Y,4,4,LLM,SKIPS,-YG--,4,4,CSS,KEIRA,G-GY-,3.0,3.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,17,99.69799253863918,17,7,58.82352941176471,7,1,85.71428571428571,1,1,0.0,,,,,,
85,SNIDE,True,5,HOUSE,---YG,4,4,LLM,SMILE,G-G-G,2,2,CSS,SPITE,G-G-G,2.0,2.0,LLM,SWINE,G-GYG,2.0,2.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,12,81.53846153846153,12,4,66.66666666666666,4,1,75.0,1,1,0.0,,,
86,LEWES,False,6,ABOUT,-----,5,5,LLM,HERES,-G-GG,2,2,CSS,SEXES,-G-GG,2.0,2.0,LLM,MEMES,-G-GG,2.0,2.0,CSS,GENES,-G-GG,2.0,2.0,LLM,KEYES,-G-GG,2.0,2.0,CSS,5629,875,84.45549831231125,875,6,99.31428571428572,6,5,16.666666666666664,5,4,20.0,4,3,25.0,3,2,33.33333333333333
87,TAMER,True,5,HOUSE,----Y,5,5,LLM,DEFER,---GG,3,3,CSS,TIGER,G--GG,2.0,2.0,LLM,TAKER,GG-GG,1.0,1.0,CSS,TAMER,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,61,90.67278287461774,61,5,91.80327868852459,5,3,40.0,3,1,66.66666666666666,,,
88,COTTA,True,4,HOUSE,-G---,4,4,LLM,COLON,GG---,3,3,CSS,COCKY,GG---,3.0,3.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,231,95.89625155445017,231,10,95.67099567099568,10,5,50.0,5,1,80.0,,,,,,
89,CORBY,True,5,HOUSE,-G---,4,4,LLM,DOGMA,-G---,4,4,CSS,POINT,-G---,4.0,4.0,LLM,BOOBY,-G-GG,2.0,2.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,75,67.53246753246754,75,25,66.66666666666666,25,2,92.0,2,1,50.0,,,
90,POLIS,True,4,HOUSE,-G-Y-,4,4,LLM,CORDS,-G--G,3,3,CSS,SOLOS,-GG-G,2.0,2.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,160,97.1575768342512,160,62,61.25000000000001,62,7,88.70967741935483,7,1,85.71428571428571,,,,,,
91,ROXAS,True,4,THINK,-----,5,5,LLM,ROALD,GGY--,3,3,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,2,99.87886129618413,2,1,50.0,1,1,0.0,,,,,,
92,RANCE,True,5,HOUSE,----G,4,4,LLM,AGAVE,Y---G,4,4,CSS,MARIE,-GY-G,3.0,3.0,LLM,PADRE,-G-YG,3.0,3.0,CSS,RANCE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,55,80.76923076923077,55,3,94.54545454545455,3,1,66.66666666666666,1,1,0.0,,,
93,CARON,True,4,THINK,---Y-,5,5,LLM,DYSON,---GG,3,3,CSS,BARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,445,92.09451057026115,445,27,93.93258426966293,27,2,92.5925925925926,2,1,50.0,,,,,,
94,SURYA,True,6,THINK,-----,5,5,LLM,LOBOS,----Y,5,5,CSS,SPACE,G-Y--,4.0,4.0,LLM,SQUAD,G-YY-,4.0,4.0,CSS,SUMMA,GG--G,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,5629,1651,70.66974595842956,1651,111,93.27680193821925,111,11,90.09009009009009,11,2,81.81818181818183,2,1,50.0,1,1,0.0
95,AGGIE,True,4,THINK,--Y--,5,5,LLM,VALID,-Y-G-,4,4,CSS,SYRIA,---GY,4.0,4.0,LLM,AGGIE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,12,97.41935483870968,12,3,75.0,3,1,66.66666666666666,,,,,,
96,CAUSA,True,4,THINK,-----,5,5,LLM,DADDY,-G---,4,4,CSS,LAURA,-GG-G,2.0,2.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,254,84.61538461538461,254,1,99.60629921259843,1,1,0.0,,,,,,
97,BAMBA,True,5,THINK,-----,5,5,LLM,SOLAR,---Y-,5,5,CSS,MAIZE,YG---,4.0,4.0,LLM,GAMMA,-GG-G,2.0,2.0,CSS,BAMBA,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,89,94.60932768019383,89,4,95.50561797752809,4,1,75.0,1,1,0.0,,,
98,MAYNE,True,6,THINK,---G-,4,4,LLM,SPANS,--YG-,4,4,CSS,ALONE,Y--GG,3.0,3.0,LLM,JAYNE,-GGGG,1.0,1.0,CSS,WAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,5629,176,96.87333451767633,176,34,80.68181818181817,34,6,82.35294117647058,6,2,66.66666666666666,2,1,50.0,1,1,0.0
99,BOGGS,True,5,THINK,-----,5,5,LLM,CAREY,-----,5,5,CSS,BLOOD,G-Y--,4.0,4.0,LLM,BOGUS,GGG-G,1.0,1.0,CSS,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,92,94.42761962447001,92,3,96.73913043478261,3,1,66.66666666666666,1,1,0.0,,,
100,FINNS,True,4,THINK,--YG-,4,4,LLM,XIANG,-G-G-,3,3,CSS,LIONS,-G-GG,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,28,99.50257594599397,28,6,78.57142857142857,6,1,83.33333333333334,1,1,0.0,,,,,,
