game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
84,KRILL,True,4,LARGE,Y-Y--,5,5,LLM,TWIRL,--GYG,3,3,CSS,BRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,24,99.57363652513767,24,3,87.5,3,2,33.33333333333333,2,1,50.0,,,,,,
85,SNIDE,True,4,THERE,----G,4,4,LLM,ANIME,-GG-G,2,2,CSS,KNIFE,-GG-G,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,269,95.22117605258484,269,3,98.88475836431226,3,2,33.33333333333333,2,1,50.0,,,,,,
86,LEWES,True,6,EARTH,Y----,5,5,LLM,JUICE,----Y,5,5,CSS,MOVES,---GG,3.0,3.0,LLM,SYKES,---GG,3.0,3.0,CSS,GENES,-G-GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,5629,635,88.71913306093445,635,212,66.61417322834644,212,8,96.22641509433963,8,3,62.5,3,1,66.66666666666666,1,1,0.0
87,TAMER,True,6,THING,G----,4,4,LLM,TORSO,G-Y--,4,4,CSS,TRACE,GYY-Y,4.0,3.0,LLM,TATER,GG-GG,1.0,1.0,CSS,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,5629,151,97.31746313732457,151,26,82.78145695364239,26,5,80.76923076923077,5,3,40.0,3,2,33.33333333333333,2,1,50.0
88,COTTA,True,4,THING,Y----,5,5,LLM,CLOTS,G-YG-,3,3,CSS,COMTE,GG-G-,2.0,2.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,438,92.21886658376266,438,2,99.54337899543378,2,1,50.0,1,1,0.0,,,,,,
89,CORBY,True,5,THING,-----,5,5,LLM,QUERY,---YG,4,4,CSS,RALLY,Y---G,4.0,4.0,LLM,BRODY,YYY-G,4.0,4.0,CSS,CORBY,GGGGG,0.0,0.0,LLM,,,,,,5629,1638,70.90069284064666,1638,26,98.4126984126984,26,8,69.23076923076923,8,1,87.5,1,1,0.0,,,
90,POLIS,True,4,OTHER,Y----,5,5,LLM,MAMBO,----Y,5,5,CSS,SINCE,YY---,5.0,5.0,LLM,POLIS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,457,91.88132883283,457,181,60.393873085339166,181,6,96.68508287292818,6,1,83.33333333333334,,,,,,
91,ROXAS,True,4,STARE,Y-YY-,5,5,LLM,BARDS,-YY-G,4,4,CSS,ARGUS,YY--G,4.0,4.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,6,87.75510204081633,6,2,66.66666666666666,2,1,50.0,,,,,,
92,RANCE,True,4,THERE,---YG,4,4,LLM,DRIVE,-Y--G,4,4,CSS,LORNE,--YYG,4.0,4.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,107,98.09912950790549,107,39,63.55140186915887,39,2,94.87179487179486,2,1,50.0,,,,,,
93,CARON,True,5,THERE,---Y-,5,5,LLM,FARID,-GG--,3,3,CSS,CARGO,GGG-Y,2.0,2.0,LLM,CAROL,GGGG-,1.0,1.0,CSS,CARON,GGGGG,0.0,0.0,LLM,,,,,,5629,539,90.42458696038372,539,43,92.02226345083488,43,2,95.34883720930233,2,1,50.0,1,1,0.0,,,
94,SURYA,True,4,ETHER,----Y,5,5,LLM,ACCRA,---YG,4,4,CSS,SYRIA,GYG-G,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,587,89.5718600106591,587,19,96.76320272572401,19,1,94.73684210526315,1,1,0.0,,,,,,
95,AGGIE,True,5,START,--Y--,5,5,LLM,LAPEL,-Y-Y-,5,5,CSS,MEANE,--Y-G,4.0,4.0,LLM,ABIDE,G-Y-G,3.0,3.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,5629,657,88.32829987564399,657,44,93.30289193302892,44,8,81.81818181818183,8,1,87.5,1,1,0.0,,,
96,CAUSA,True,4,THING,-----,5,5,LLM,LUCCA,-YY-G,4,4,CSS,SCUBA,YYG-G,3.0,3.0,LLM,CAUSA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1638,70.90069284064666,1638,3,99.81684981684981,3,1,66.66666666666666,1,1,0.0,,,,,,
97,BAMBA,True,6,THING,-----,5,5,LLM,CASED,-G---,4,4,CSS,RALLY,-G---,4.0,4.0,LLM,ZAPPA,-G--G,3.0,3.0,CSS,JABBA,-GYGG,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,CSS,5629,1638,70.90069284064666,1638,86,94.74969474969474,86,14,83.72093023255815,14,6,57.14285714285714,6,1,83.33333333333334,1,1,0.0
98,MAYNE,True,5,THERE,----G,4,4,LLM,BIOME,---YG,4,4,CSS,MAPLE,GG--G,2.0,2.0,LLM,MADGE,GG--G,2.0,2.0,CSS,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,5629,269,95.22117605258484,269,10,96.28252788104089,10,6,40.0,6,4,33.33333333333333,4,1,75.0,,,
99,BOGGS,True,4,THREE,-----,5,5,LLM,IMPLY,-----,5,5,CSS,SONGY,YG-G-,3.0,3.0,LLM,BOGGS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,199,84.453125,199,1,99.49748743718592,1,1,0.0,,,,,,
100,FINNS,True,6,THERE,-----,5,5,LLM,LOBOS,----G,4,4,CSS,GASPS,----G,4.0,4.0,LLM,MINIS,-GG-G,2.0,2.0,CSS,KINDS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,CSS,5629,1280,77.2606146740096,1280,118,90.78125,118,22,81.35593220338984,22,6,72.72727272727273,6,1,83.33333333333334,1,1,0.0
