game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
80,AURAL,True,6,THERE,---Y-,5,5,LLM,RUINS,YG---,4.0,4.0,CSS,GREEN,-Y---,5.0,5.0,LLM,JUROR,-GG--,3.0,3.0,CSS,BURMA,-GG-Y,3.0,3.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,5629,539,90.42458696038372,539,15,97.21706864564007,15,14,6.666666666666667,14,11,21.428571428571427,11,1,90.9090909090909,1,1,0.0
81,LEGER,True,6,WHICH,-----,5,5,LLM,ADORE,---YY,5.0,5.0,CSS,REFER,-G-GG,2.0,2.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,2608,53.66850239829455,2608,101,96.12730061349694,101,11,89.10891089108911,11,2,81.81818181818183,2,1,50.0,1,1,0.0
82,DALLY,True,4,THERE,-----,5,5,LLM,GUNNA,----Y,5.0,5.0,CSS,ALLOW,YYG--,4.0,3.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,235,81.640625,235,11,95.31914893617022,11,1,90.9090909090909,,,,,,
83,INIGO,False,6,THERE,-----,5,5,LLM,CAUSA,-----,5.0,5.0,CSS,TRIED,--G--,4.0,4.0,LLM,BLIMP,--G--,4.0,4.0,CSS,GREEN,Y---Y,5.0,5.0,LLM,OWING,Y-GYY,4.0,4.0,CSS,5629,1280,77.2606146740096,1280,165,87.109375,165,14,91.51515151515152,14,7,50.0,7,3,57.14285714285714,3,1,66.66666666666666
84,KRILL,True,3,WORDS,--Y--,5,5,LLM,TRILL,-GGGG,1.0,1.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,506,91.01083673831943,506,3,99.40711462450594,3,1,66.66666666666666,,,,,,,,,
85,SNIDE,True,3,START,G----,4,4,LLM,SHEEN,G-Y-Y,4.0,4.0,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,196,96.51803162195772,196,9,95.40816326530613,9,1,88.88888888888889,,,,,,,,,
86,LEWES,True,4,HOUSE,---YY,5,5,LLM,FRIES,---GG,3.0,3.0,CSS,WORDS,Y---G,4.0,4.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,76,83.58531317494601,76,1,98.68421052631578,1,1,0.0,,,,,,
87,TAMER,True,6,WORLD,--Y--,5,5,LLM,HATER,-GYGG,2.0,2.0,CSS,TASER,GG-GG,1.0,1.0,LLM,TAPER,GG-GG,1.0,1.0,CSS,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,CSS,5629,631,88.79019364007816,631,4,99.3660855784469,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
88,COTTA,True,4,WOULD,-G---,4,4,LLM,MOTOR,-GG--,3.0,3.0,CSS,NOTCH,-GGY-,3.0,3.0,LLM,COTTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,418,92.57416947948126,418,12,97.1291866028708,12,1,91.66666666666666,1,1,0.0,,,,,,
89,CORBY,True,6,FOCUS,-GY--,4,4,LLM,PORCH,-GGY-,3.0,3.0,CSS,COREY,GGG-G,1.0,1.0,LLM,CORKY,GGG-G,1.0,1.0,CSS,CORNY,GGG-G,1.0,1.0,LLM,CORBY,GGGGG,0.0,0.0,CSS,5629,72,98.72090957541305,72,6,91.66666666666666,6,3,50.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
90,POLIS,False,6,WORDS,-G--G,3,3,LLM,HOOKS,-G--G,3.0,3.0,CSS,COMES,-G--G,3.0,3.0,LLM,BOLUS,-GG-G,2.0,2.0,CSS,TOLLS,-GG-G,2.0,2.0,LLM,SOLIS,-GGGG,1.0,1.0,CSS,5629,137,97.56617516432759,137,90,34.306569343065696,90,41,54.44444444444444,41,5,87.8048780487805,5,2,60.0,2,1,50.0
91,ROXAS,True,4,START,Y-YY-,5,5,LLM,RACES,GY--G,3.0,3.0,CSS,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,76,98.64984899626931,76,2,97.36842105263158,2,1,50.0,1,1,0.0,,,,,,
92,RANCE,True,4,COULD,Y----,5,5,LLM,SPICE,---GG,3.0,3.0,CSS,REECE,G--GG,2.0,2.0,LLM,RANCE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,209,96.28708473974062,209,12,94.25837320574163,12,1,91.66666666666666,1,1,0.0,,,,,,
93,CARON,True,4,THEIR,----Y,5,5,LLM,GRAND,-YYY-,5.0,4.0,CSS,CROSS,GYY--,4.0,3.0,LLM,CARON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,409,92.73405578255462,409,25,93.8875305623472,25,1,96.0,1,1,0.0,,,,,,
94,SURYA,True,3,WORDS,--G-Y,4,4,LLM,FARSI,-YGY-,4.0,4.0,CSS,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,48,99.14727305027536,48,8,83.33333333333334,8,1,87.5,,,,,,,,,
95,AGGIE,True,5,THINK,--Y--,5,5,LLM,MIDAS,-Y-Y-,5.0,5.0,CSS,CALIF,-Y-G-,4.0,4.0,LLM,ABBIE,G--GG,2.0,2.0,CSS,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,5629,465,91.73920767454254,465,32,93.11827956989247,32,3,90.625,3,1,66.66666666666666,1,1,0.0,,,
96,CAUSA,False,6,THERE,-----,5,5,LLM,ANION,Y----,5.0,5.0,CSS,WORDS,----Y,5.0,5.0,LLM,SAMMY,YG---,4.0,4.0,CSS,BASAL,-GYY-,4.0,3.0,LLM,FAFSA,-G-GG,2.0,2.0,CSS,5629,1280,77.2606146740096,1280,180,85.9375,180,29,83.88888888888889,29,3,89.65517241379311,3,2,33.33333333333333,2,1,50.0
97,BAMBA,False,6,LEAST,--Y--,5,5,LLM,WAUGH,-G---,4.0,4.0,CSS,DAVID,-G---,4.0,4.0,LLM,NANNY,-G---,4.0,4.0,CSS,THEIR,-----,5.0,5.0,LLM,JAFFA,-G--G,3.0,3.0,CSS,5629,467,91.70367738497069,467,167,64.23982869379014,167,81,51.49700598802395,81,36,55.55555555555556,36,15,58.333333333333336,15,5,66.66666666666666
98,MAYNE,True,4,WORDS,-----,5,5,LLM,LYING,-Y-G-,4.0,4.0,CSS,PENNY,-Y-GY,4.0,4.0,LLM,MAYNE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1044,81.45318884348907,1044,16,98.46743295019157,16,3,81.25,3,1,66.66666666666666,,,,,,
99,BOGGS,False,6,POINT,-G---,4,4,LLM,LOWES,-G--G,3.0,3.0,CSS,HOURS,-G--G,3.0,3.0,LLM,ZOOMS,-G--G,3.0,3.0,CSS,SOCKS,-G--G,3.0,3.0,LLM,DOBBS,-GY-G,3.0,3.0,CSS,5629,391,93.05382838870136,391,57,85.42199488491049,57,24,57.89473684210527,24,10,58.333333333333336,10,3,70.0,3,1,66.66666666666666
100,FINNS,False,6,WORDS,----G,4,4,LLM,TINTS,-GG-G,2.0,2.0,CSS,LINES,-GG-G,2.0,2.0,LLM,MINAS,-GG-G,2.0,2.0,CSS,KINGS,-GG-G,2.0,2.0,LLM,PINUS,-GG-G,2.0,2.0,CSS,5629,518,90.79765500088826,518,21,95.94594594594594,21,12,42.857142857142854,12,9,25.0,9,3,66.66666666666666,3,1,66.66666666666666
